"","points","price","variety","latitude","longitude","cluster","country"
"11940",90,30,"Chardonnay",-37.4713077,144.7851531,3,"Australia"
"11941",87,17,"Syrah",-33.444962,-70.648283,6,"Chile"
"11942",87,24,"Pinot Noir",47.1537165,16.2688797,5,"Austria"
"11943",87,10,"Cabernet Sauvignon",-30.7462002,-71.0022311,6,"Chile"
"11944",87,15,"Syrah",-30.7462002,-71.0022311,6,"Chile"
"11945",85,11,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"11946",88,12,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"11947",91,19,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"11948",91,36,"Chardonnay",-44.9566315,169.3988451,3,"New Zealand"
"11949",91,16,"Syrah",-34.6761419,-71.097317,6,"Chile"
"11950",90,22,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"11951",90,28,"Pinot Noir",-33.3190376,-71.4076318,5,"Chile"
"11952",90,80,"Chardonnay",47.0525047,4.3837215,4,"France"
"11953",90,19,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"11954",90,30,"Chardonnay",-31.2532183,146.921099,3,"Australia"
"11955",90,30,"Chardonnay",-31.2532183,146.921099,3,"Australia"
"11956",90,30,"Chardonnay",47.1537165,16.2688797,4,"Austria"
"11957",89,14,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"11958",89,39,"Chardonnay",41.87194,12.56738,4,"Italy"
"11959",89,16,"Riesling",47.1537165,16.2688797,4,"Austria"
"11960",89,22,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"11961",87,15,"Merlot",46.227638,2.213749,4,"France"
"11962",87,9,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"11963",87,12,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"11964",86,10,"Cabernet Sauvignon",-34.9859489,-71.2417746,6,"Chile"
"11965",85,16,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"11966",85,120,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"11967",85,11,"Merlot",-32.8896247,-68.8526867,6,"Argentina"
"11968",88,36,"Syrah",44.0574025,4.828508,4,"France"
"11969",88,17,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"11970",88,17,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"11971",88,35,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"11972",88,20,"Chardonnay",41.87194,12.56738,4,"Italy"
"11973",88,21,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"11974",90,29,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"11975",90,35,"Sauvignon Blanc",47.5532402,1.0105289,2,"France"
"11976",90,20,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"11977",90,20,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"11978",90,35,"Sauvignon Blanc",47.5532402,1.0105289,2,"France"
"11979",90,53,"Riesling",48.3896089,15.4748897,2,"Austria"
"11980",90,35,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"11981",89,14,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"11982",89,43,"Pinot Noir",-44.9566315,169.3988451,3,"New Zealand"
"11983",89,25,"Sauvignon Blanc",-33.5922807,-71.6055123,3,"Chile"
"11984",89,30,"Malbec",41.87194,12.56738,2,"Italy"
"11985",89,39,"Pinot Noir",-44.9566315,169.3988451,3,"New Zealand"
"11986",86,12,"Merlot",-34.9859489,-71.2417746,6,"Chile"
"11987",86,20,"Pinot Noir",-36.9777206,-72.331113,6,"Chile"
"11988",86,25,"Pinot Noir",48.113326,16.861693,5,"Austria"
"11989",86,11,"Malbec",46.227638,2.213749,1,"France"
"11990",86,19,"Pinot Noir",47.7267825,16.0861097,5,"Austria"
"11991",86,12,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"11992",85,30,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"11993",85,12,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"11994",85,16,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"11995",85,13,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"11996",85,24,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"11997",85,10,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"11998",85,25,"Pinot Noir",48.3181795,7.4416241,5,"France"
"11999",88,50,"Syrah",44.0574025,4.828508,4,"France"
"12000",88,15,"Cabernet Sauvignon",43.7710513,11.2486208,4,"Italy"
"12001",89,25,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"12002",89,17,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"12003",89,30,"Malbec",41.87194,12.56738,2,"Italy"
"12004",89,13,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"12005",89,20,"Chardonnay",43.7710513,11.2486208,4,"Italy"
"12006",90,132,"Chardonnay",47.0525047,4.3837215,4,"France"
"12007",90,29,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"12008",90,19,"Cabernet Sauvignon",41.87194,12.56738,2,"Italy"
"12009",90,28,"Riesling",-44.9566315,169.3988451,3,"New Zealand"
"12010",90,27,"Sauvignon Blanc",47.5532402,1.0105289,2,"France"
"12011",90,22,"Chardonnay",-44.9566315,169.3988451,3,"New Zealand"
"12012",90,25,"Chardonnay",47.0525047,4.3837215,4,"France"
"12013",86,14,"Chardonnay",-33.3190376,-71.4076318,6,"Chile"
"12014",86,13,"Chardonnay",-36.9777206,-72.331113,6,"Chile"
"12015",86,12,"Malbec",46.227638,2.213749,1,"France"
"12016",86,13,"Chardonnay",-30.7462002,-71.0022311,6,"Chile"
"12017",86,13,"Sauvignon Blanc",-30.7462002,-71.0022311,3,"Chile"
"12018",85,15,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12019",84,11,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"12020",87,14,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12021",90,34,"Chardonnay",47.0525047,4.3837215,4,"France"
"12022",90,65,"Chardonnay",47.0525047,4.3837215,4,"France"
"12023",90,60,"Syrah",-39.1089867,176.7416374,3,"New Zealand"
"12024",90,15,"Chardonnay",-30.0002315,136.2091547,4,"Australia"
"12025",90,19,"Syrah",-39.1089867,176.7416374,3,"New Zealand"
"12026",90,45,"Chardonnay",47.0525047,4.3837215,4,"France"
"12027",90,13,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"12028",90,19,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"12029",90,75,"Chardonnay",47.0525047,4.3837215,4,"France"
"12030",90,56,"Riesling",48.3896089,15.4748897,2,"Austria"
"12031",90,82,"Syrah",-34.5923685,-71.2922047,6,"Chile"
"12032",90,20,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"12033",89,17,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"12034",89,17,"Sauvignon Blanc",-32.653179,-70.0108675,3,"Chile"
"12035",89,22,"Sauvignon Blanc",-33.6131574,-71.4501843,3,"Chile"
"12036",89,72,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"12037",89,24,"Chardonnay",47.1537165,16.2688797,4,"Austria"
"12038",89,26,"Merlot",47.1537165,16.2688797,4,"Austria"
"12039",89,19,"Chardonnay",-37.4713077,144.7851531,3,"Australia"
"12040",89,14,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"12041",85,13,"Syrah",-30.1574117,-70.4969608,6,"Chile"
"12042",85,12,"Sauvignon Blanc",-36.9777206,-72.331113,3,"Chile"
"12043",85,10,"Sauvignon Blanc",-36,-72,3,"Chile"
"12044",85,10,"Merlot",-34.9859489,-71.2417746,6,"Chile"
"12045",84,26,"Pinot Noir",48.3181795,7.4416241,5,"France"
"12046",84,21,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12047",84,20,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12048",87,15,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"12049",87,16,"Sauvignon Blanc",-32.8896247,-68.8526867,3,"Argentina"
"12050",87,20,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"12051",87,22,"Syrah",44.0574025,4.828508,4,"France"
"12052",89,33,"Riesling",48.3896089,15.4748897,4,"Austria"
"12053",89,75,"Chardonnay",47.0525047,4.3837215,4,"France"
"12054",89,30,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"12055",89,34,"Riesling",48.3896089,15.4748897,4,"Austria"
"12056",89,20,"Pinot Noir",-33.3190376,-71.4076318,5,"Chile"
"12057",89,17,"Chardonnay",-30.0002315,136.2091547,4,"Australia"
"12058",89,14,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"12059",89,18,"Chardonnay",-30.0002315,136.2091547,4,"Australia"
"12060",89,27,"Chardonnay",41.87194,12.56738,4,"Italy"
"12061",89,23,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"12062",89,27,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"12063",89,11,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"12064",88,12,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"12065",88,18,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"12066",88,25,"Sauvignon Blanc",-33.5922807,-71.6055123,3,"Chile"
"12067",88,20,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"12068",85,13,"Syrah",-30.7462002,-71.0022311,6,"Chile"
"12069",85,16,"Cabernet Sauvignon",-33.444962,-70.648283,6,"Chile"
"12070",85,14,"Syrah",-30.7462002,-71.0022311,6,"Chile"
"12071",85,13,"Cabernet Sauvignon",-30.7462002,-71.0022311,6,"Chile"
"12072",85,10,"Sauvignon Blanc",46.227638,2.213749,1,"France"
"12073",85,17,"Malbec",46.227638,2.213749,1,"France"
"12074",85,15,"Merlot",-30.7462002,-71.0022311,6,"Chile"
"12075",85,11,"Sauvignon Blanc",-30.7462002,-71.0022311,3,"Chile"
"12076",85,20,"Pinot Noir",-36.9777206,-72.331113,6,"Chile"
"12077",85,26,"Syrah",-30.0002315,136.2091547,3,"Australia"
"12078",84,11,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"12079",87,14,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"12080",88,17,"Sauvignon Blanc",-33.6131574,-71.4501843,3,"Chile"
"12081",88,15,"Sauvignon Blanc",-30.1574117,-70.4969608,3,"Chile"
"12082",88,11,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"12083",88,13,"Merlot",44.837789,-0.57918,4,"France"
"12084",88,25,"Chardonnay",43.7710513,11.2486208,4,"Italy"
"12085",88,40,"Pinot Noir",-44.9566315,169.3988451,3,"New Zealand"
"12086",88,19,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"12087",89,39,"Chardonnay",47.0525047,4.3837215,4,"France"
"12088",89,48,"Riesling",48.3896089,15.4748897,4,"Austria"
"12089",89,18,"Riesling",-41.57269,173.4216613,3,"New Zealand"
"12090",89,30,"Cabernet Sauvignon",41.87194,12.56738,2,"Italy"
"12091",89,24,"Chardonnay",47.0525047,4.3837215,4,"France"
"12092",89,30,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"12093",89,16,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"12094",89,17,"Riesling",-41.57269,173.4216613,3,"New Zealand"
"12095",84,11,"Malbec",46.227638,2.213749,1,"France"
"12096",84,8,"Syrah",-36,-72,6,"Chile"
"12097",84,14,"Syrah",-34.6761419,-71.097317,6,"Chile"
"12098",84,17,"Pinot Noir",-34.9859489,-71.2417746,6,"Chile"
"12099",84,25,"Riesling",-34.9859489,-71.2417746,6,"Chile"
"12100",84,7,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"12101",83,10,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12102",83,13,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12103",83,25,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12104",83,19,"Merlot",-32.8896247,-68.8526867,6,"Argentina"
"12105",83,28,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"12106",87,18,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"12107",87,110,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12108",88,36,"Syrah",43.5912356,3.2583626,4,"France"
"12109",88,14,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"12110",88,15,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"12111",88,25,"Sauvignon Blanc",-30.0002315,136.2091547,3,"Australia"
"12112",88,22,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"12113",89,38,"Chardonnay",47.0525047,4.3837215,4,"France"
"12114",89,46,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"12115",88,64,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"12116",88,129,"Chardonnay",47.0525047,4.3837215,4,"France"
"12117",88,19,"Riesling",-44.9566315,169.3988451,3,"New Zealand"
"12118",88,13,"Merlot",-34.6761419,-71.097317,6,"Chile"
"12119",88,25,"Merlot",-34.6761419,-71.097317,6,"Chile"
"12120",84,12,"Syrah",-34.1718313,-70.6216794,6,"Chile"
"12121",84,12,"Sauvignon Blanc",-33.5922807,-71.6055123,3,"Chile"
"12122",84,10,"Merlot",-34.9859489,-71.2417746,6,"Chile"
"12123",84,10,"Sauvignon Blanc",-30.7462002,-71.0022311,3,"Chile"
"12124",83,11,"Chardonnay",-30.7462002,-71.0022311,6,"Chile"
"12125",83,13,"Merlot",-33.444962,-70.648283,6,"Chile"
"12126",83,13,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12127",82,18,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"12128",82,10,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12129",82,29,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"12130",82,10,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"12131",82,12,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12132",87,35,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"12133",87,14,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"12134",87,16,"Sangiovese",41.87194,12.56738,2,"Italy"
"12135",87,10,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"12136",87,14,"Sangiovese",41.87194,12.56738,2,"Italy"
"12137",87,14,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12138",88,11,"Chardonnay",-30.0002315,136.2091547,4,"Australia"
"12139",88,59,"Chardonnay",47.0525047,4.3837215,4,"France"
"12140",88,23,"Chardonnay",-44.9566315,169.3988451,3,"New Zealand"
"12141",88,40,"Riesling",48.3896089,15.4748897,4,"Austria"
"12142",88,36,"Chardonnay",47.0525047,4.3837215,4,"France"
"12143",88,60,"Syrah",-39.1089867,176.7416374,3,"New Zealand"
"12144",88,15,"Pinot Noir",-33.3190376,-71.4076318,5,"Chile"
"12145",88,20,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"12146",88,80,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"12147",88,55,"Chardonnay",47.1537165,16.2688797,4,"Austria"
"12148",88,18,"Sauvignon Blanc",-30.0002315,136.2091547,3,"Australia"
"12149",88,30,"Chardonnay",45.4414662,12.3152595,4,"Italy"
"12150",88,14,"Sauvignon Blanc",-33.6131574,-71.4501843,3,"Chile"
"12151",88,20,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"12152",88,15,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"12153",83,15,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"12154",83,12,"Sauvignon Blanc",-30.1574117,-70.4969608,3,"Chile"
"12155",82,15,"Chardonnay",-33.3190376,-71.4076318,6,"Chile"
"12156",82,8,"Merlot",-32.8896247,-68.8526867,6,"Argentina"
"12157",82,12,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"12158",87,9,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"12159",87,15,"Cabernet Sauvignon",43.7710513,11.2486208,1,"Italy"
"12160",88,42,"Chardonnay",47.0525047,4.3837215,4,"France"
"12161",88,25,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"12162",88,26,"Malbec",-38.416097,-63.616672,6,"Argentina"
"12163",88,18,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"12164",88,30,"Chardonnay",47.0525047,4.3837215,4,"France"
"12165",88,19,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"12166",87,20,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"12167",87,18,"Chardonnay",-41.57269,173.4216613,3,"New Zealand"
"12168",88,19,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"12169",88,18,"Pinot Noir",-45.1526707,169.8926333,3,"New Zealand"
"12170",87,20,"Chardonnay",41.87194,12.56738,4,"Italy"
"12171",82,9,"Chardonnay",-33.444962,-70.648283,6,"Chile"
"12172",82,9,"Syrah",-36,-72,6,"Chile"
"12173",81,9,"Chardonnay",-35.1164987,-71.2829759,6,"Chile"
"12174",81,12,"Merlot",-32.8896247,-68.8526867,6,"Argentina"
"12175",80,18,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"12176",80,18,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12177",80,10,"Merlot",-32.8896247,-68.8526867,6,"Argentina"
"12178",95,135,"Chardonnay",48.9168895,4.1514325,4,"France"
"12179",87,18,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"12180",87,15,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"12181",87,17,"Sangiovese",41.87194,12.56738,2,"Italy"
"12182",87,12,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"12183",87,13,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"12184",87,10,"Syrah",-36,-72,6,"Chile"
"12185",87,10,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"12186",87,20,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"12187",87,20,"Chardonnay",-41.2190932,175.4600651,3,"New Zealand"
"12188",87,15,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"12189",87,12,"Riesling",-45.1526707,169.8926333,3,"New Zealand"
"12190",87,13,"Chardonnay",-30.0002315,136.2091547,3,"Australia"
"12191",80,6,"Chardonnay",-34.9859489,-71.2417746,6,"Chile"
"12192",80,7,"Chardonnay",-34.6761419,-71.097317,6,"Chile"
"12193",95,167,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12194",94,85,"Chardonnay",48.9168895,4.1514325,4,"France"
"12195",94,44,"Chardonnay",48.9168895,4.1514325,4,"France"
"12196",94,171,"Chardonnay",48.9168895,4.1514325,4,"France"
"12197",86,11,"Sangiovese",41.87194,12.56738,2,"Italy"
"12198",86,18,"Pinot Noir",41.5911589,1.5208624,5,"Spain"
"12199",86,13,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12200",86,8,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12201",87,40,"Malbec",-38.416097,-63.616672,6,"Argentina"
"12202",87,25,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"12203",87,65,"Sauvignon Blanc",48.3896089,15.4748897,4,"Austria"
"12204",87,15,"Sangiovese",41.87194,12.56738,2,"Italy"
"12205",87,11,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"12206",87,17,"Riesling",-41.57269,173.4216613,3,"New Zealand"
"12207",87,18,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"12208",87,10,"Sauvignon Blanc",-33.3190376,-71.4076318,3,"Chile"
"12209",87,12,"Chardonnay",-25.274398,133.775136,4,"Australia"
"12210",87,12,"Chardonnay",-30.0002315,136.2091547,3,"Australia"
"12211",87,19,"Chardonnay",41.87194,12.56738,4,"Italy"
"12212",95,163,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12213",94,50,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"12214",94,166,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12215",93,65,"Cabernet Sauvignon",-34.9859489,-71.2417746,6,"Chile"
"12216",93,40,"Syrah",-34.1718313,-70.6216794,6,"Chile"
"12217",86,15,"Sangiovese",41.87194,12.56738,2,"Italy"
"12218",86,13,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12219",86,12,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"12220",87,25,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"12221",87,20,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"12222",87,21,"Sauvignon Blanc",47.5532402,1.0105289,4,"France"
"12223",87,18,"Merlot",-39.1089867,176.7416374,3,"New Zealand"
"12224",87,16,"Merlot",-39.1089867,176.7416374,3,"New Zealand"
"12225",86,55,"Chardonnay",47.0525047,4.3837215,4,"France"
"12226",86,22,"Sauvignon Blanc",47.5532402,1.0105289,1,"France"
"12227",86,13,"Chardonnay",-25.274398,133.775136,4,"Australia"
"12228",86,9,"Merlot",-33.9429359,-71.7361783,6,"Chile"
"12229",93,125,"Pinot Noir",-38.416097,-63.616672,5,"Argentina"
"12230",93,103,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12231",93,47,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"12232",93,300,"Chardonnay",48.9168895,4.1514325,4,"France"
"12233",93,72,"Chardonnay",48.9168895,4.1514325,4,"France"
"12234",92,90,"Chardonnay",45.4790671,9.8452433,4,"Italy"
"12235",86,15,"Pinot Noir",-32.8896247,-68.8526867,6,"Argentina"
"12236",86,11,"Sangiovese",41.87194,12.56738,2,"Italy"
"12237",86,27,"Chardonnay",-41.57269,173.4216613,3,"New Zealand"
"12238",86,12,"Merlot",-34.1718313,-70.6216794,6,"Chile"
"12239",86,20,"Chardonnay",47.0525047,4.3837215,4,"France"
"12240",86,22,"Riesling",-41.57269,173.4216613,3,"New Zealand"
"12241",86,20,"Sauvignon Blanc",-30.7462002,-71.0022311,3,"Chile"
"12242",86,20,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"12243",86,11,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"12244",86,9,"Chardonnay",-33.444962,-70.648283,6,"Chile"
"12245",86,18,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"12246",86,9,"Sauvignon Blanc",-36,-72,3,"Chile"
"12247",93,62,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12248",92,28,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12249",92,45,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12250",92,67,"Chardonnay",48.9168895,4.1514325,4,"France"
"12251",92,72,"Chardonnay",48.9168895,4.1514325,4,"France"
"12252",92,68,"Chardonnay",48.9168895,4.1514325,4,"France"
"12253",86,24,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12254",86,14,"Sangiovese",41.87194,12.56738,2,"Italy"
"12255",86,12,"Cabernet Sauvignon",-32.8896247,-68.8526867,6,"Argentina"
"12256",86,28,"Syrah",44.0574025,4.828508,1,"France"
"12257",88,13,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"12258",88,20,"Malbec",-35.0567954,-71.2688602,6,"Chile"
"12259",88,9,"Chardonnay",-33.3190376,-71.4076318,4,"Chile"
"12260",88,22,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"12261",88,25,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"12262",86,11,"Chardonnay",-30.7462002,-71.0022311,6,"Chile"
"12263",86,13,"Chardonnay",-37.6908365,178.5396131,3,"New Zealand"
"12264",86,28,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"12265",86,12,"Sangiovese",41.87194,12.56738,2,"Italy"
"12266",86,17,"Chardonnay",-32.8896247,-68.8526867,6,"Argentina"
"12267",86,60,"Cabernet Sauvignon",-39.1089867,176.7416374,6,"New Zealand"
"12268",86,12,"Chardonnay",-30.0002315,136.2091547,3,"Australia"
"12269",86,22,"Pinot Noir",-41.57269,173.4216613,3,"New Zealand"
"12270",86,12,"Cabernet Sauvignon",-34.6761419,-71.097317,6,"Chile"
"12271",86,14,"Cabernet Sauvignon",-35.2808267,-71.2599507,6,"Chile"
"12272",86,15,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"12273",86,13,"Chardonnay",-25.274398,133.775136,4,"Australia"
"12274",92,23,"Malbec",-38.416097,-63.616672,6,"Argentina"
"12275",92,53,"Malbec",46.227638,2.213749,2,"France"
"12276",92,50,"Tempranillo",43.2691164,-4.2500792,1,"Spain"
"12277",92,29,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"12278",91,55,"Syrah",-37.4713077,144.7851531,3,"Australia"
"12279",92,62,"Chardonnay",48.9168895,4.1514325,4,"France"
"12280",92,66,"Chardonnay",48.9168895,4.1514325,4,"France"
"12281",92,51,"Chardonnay",48.9168895,4.1514325,4,"France"
"12282",92,75,"Malbec",-34.6761419,-71.097317,6,"Chile"
"12283",92,50,"Chardonnay",45.4790671,9.8452433,4,"Italy"
"12284",92,80,"Chardonnay",48.9168895,4.1514325,4,"France"
"12285",92,34,"Chardonnay",45.4790671,9.8452433,4,"Italy"
"12286",86,8,"Sauvignon Blanc",46.227638,2.213749,1,"France"
"12287",86,11,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
"12288",88,54,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"12289",87,20,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"12290",87,20,"Syrah",-34.6761419,-71.097317,6,"Chile"
"12291",87,16,"Sauvignon Blanc",-41.57269,173.4216613,3,"New Zealand"
"12292",87,22,"Sangiovese",43.7710513,11.2486208,2,"Italy"
"12293",91,22,"Malbec",46.227638,2.213749,2,"France"
"12294",91,35,"Malbec",-32.8896247,-68.8526867,6,"Argentina"
